id_client;service_sauvegarde;service_antivirus;service_assurance;service_streaming_film;service_streaming_tv;service_support
JWVUX12166;1;0;0;0;0;0
FFLEM97675;0;0;0;0;0;0
SVUCV19635;0;0;0;0;0;0
LXKFY10861;0;0;0;0;0;0
TMATR90273;0;1;1;1;1;1
UKTOX06966;1;0;0;0;0;1
YNGYW27374;0;0;0;1;0;0
VFMWO17306;0;0;0;0;0;1
JNWRU75937;0;0;0;0;0;0
NAKJS41898;0;0;0;0;0;0
WTYHE68175;0;0;0;0;0;0
HSOOQ16602;0;0;1;0;0;0
IMHHT52948;1;0;0;1;0;1
HXJVA79014;0;0;1;0;0;0
SJDOU26369;1;1;0;0;0;0
YPIRV51301;1;1;1;0;1;0
YLXCL75413;1;0;0;1;0;1
RRIDN26122;0;0;0;0;1;0
MTYVW70373;0;1;1;1;1;1
AEXBM99442;0;0;0;1;0;0
DHKWQ67015;1;0;1;0;1;1
OTVVJ26757;0;1;0;0;1;0
CEBSX29775;1;1;1;1;1;1
LWKGE88451;0;0;1;0;1;1
DJRCH82126;0;1;1;1;0;0
JXEAW77217;1;0;0;1;0;0
LRIZX67334;0;1;1;1;1;1
SYFRB07192;0;1;1;0;0;1
EKNFS75472;1;0;1;0;1;0
PDSZP98618;1;0;1;1;1;1
FRZAA21622;1;0;1;0;0;1
OMWGI21972;1;0;1;1;1;0
FFVBJ04844;0;0;0;1;1;0
LCKZL76935;1;0;0;0;0;0
SJNAT22667;1;0;1;1;1;1
JTXHZ94448;0;0;1;0;0;0
JMNGR42012;0;1;1;0;0;0
VLHCZ35086;1;1;1;1;1;1
NXDCA68348;0;0;0;0;0;0
QVCRG26692;0;1;0;0;0;0
VTGLK40792;0;0;1;1;1;0
FTTVZ97288;0;0;0;0;0;0
WYBND80509;0;0;1;1;1;0
AMZBO56069;0;1;0;0;0;0
DYXAV40815;0;0;0;1;1;0
VQMYT65841;1;1;0;0;0;0
JVXYM77985;0;0;0;1;1;1
CUXZB76633;1;1;1;1;1;1
WXGNA84336;0;1;0;0;0;0
EBWRN28315;0;0;0;0;0;0
OWRVL37296;0;1;1;1;1;1
MXQJT66458;0;1;0;1;1;0
EJXVF21721;1;0;1;1;1;0
EIWEO26844;1;1;1;0;0;0
AOZUF52337;0;0;0;0;0;0
XPXAV42366;1;0;0;1;1;1
RTPMF61982;0;0;0;1;1;0
QYMUQ23114;1;0;1;0;1;0
ERDKV95927;0;1;1;1;1;0
KEXXH64641;0;0;0;0;0;0
SKJGO52565;1;0;0;1;1;1
OPMFY12626;0;0;1;0;0;0
VAFJJ99729;1;0;1;0;1;1
SXWVT21888;1;1;0;0;0;0
NTIXE71757;0;1;0;1;1;1
RNCEZ29204;0;0;0;0;0;0
VQRRV25165;0;0;0;0;0;0
PHBHR21902;1;1;0;1;0;0
IZEYF12547;1;0;0;1;1;0
NELLA07785;0;0;0;0;1;0
OOQEJ86765;0;0;0;0;0;1
BMCMR15805;0;1;0;1;0;0
IUTDZ77306;0;1;0;0;0;0
BKRZW23517;0;1;1;1;1;0
GRXMG32557;0;0;0;0;0;0
HLGXF04208;0;0;1;1;1;0
PBZEJ32924;1;0;1;1;1;1
FOKSF78548;0;0;0;1;0;0
HIPDW48061;0;0;0;0;0;0
IOQNP72336;0;1;0;0;0;1
NKNSI22523;1;1;0;1;1;1
LGKSR82008;0;1;1;1;1;1
CQRBU63084;1;0;1;1;1;1
KOAVE07304;1;1;0;1;0;0
ZABDG08073;0;1;0;0;0;1
RCYMT43223;1;0;1;1;0;1
ZNSFF69797;0;0;0;0;1;0
PJVDB11849;0;0;0;0;1;0
IUBJR38631;0;0;0;1;0;0
ACXIP05365;1;1;1;1;1;0
QPAVC42484;0;1;1;0;0;0
MAELW10326;1;1;1;1;0;1
XWBDM67719;1;0;1;1;1;0
ZUSHQ97107;1;1;0;1;1;0
ADESB68766;0;0;1;0;0;0
TGHTM67771;0;1;1;1;1;0
USWAR32291;0;1;1;1;1;1
GIOUT86246;1;1;0;0;0;0
AMZUF66959;1;1;1;1;1;1
YMUXS24511;1;1;0;0;0;1
PLAHS29883;0;0;1;1;1;0
MIYKT50324;0;0;0;0;0;0
AUUZZ10881;1;1;0;1;0;1
IHQZE15833;1;0;1;1;1;1
AOVVU75876;1;1;0;0;1;1
CYWKC14489;1;0;1;1;1;0
FAZPK48281;1;0;0;0;0;0
MHHUM34108;1;0;1;1;0;0
FFNJK10289;0;0;0;1;1;1
LCAQL47475;1;1;0;1;1;1
TNKIO36777;0;0;0;0;0;0
ZGKPT22358;0;0;0;0;0;0
MFZGM08152;0;0;1;1;1;1
BQZLN29165;0;1;1;0;0;0
QXNSA09996;0;0;0;0;0;0
ZODZZ79194;1;0;1;1;0;0
WMRNW89031;0;1;1;1;1;0
FECZV20277;1;0;1;1;1;0
ZZJWQ05311;0;0;0;0;0;0
HSGTV91106;0;1;1;1;1;1
KKCXF77403;1;0;0;0;0;0
XIWIO24009;1;1;1;1;1;1
FXTIZ93789;0;0;0;1;1;0
UVSPD37161;0;0;0;0;0;1
LHRTG62619;1;0;1;0;0;0
VKDTT59562;0;0;0;0;0;0
OIQSX65221;1;0;1;1;1;0
NCDLI17517;0;0;1;1;1;0
AUOAX48291;0;0;0;1;1;0
RHZGU74263;0;0;0;1;1;1
JURKQ74099;1;0;1;1;1;1
ARQET88079;1;0;0;1;0;0
RDDLT87567;1;0;0;1;0;1
BBZXK95604;0;1;0;0;0;0
MHQDC43816;0;1;1;0;0;1
PCJOO52956;0;1;0;0;0;0
BHCAW60133;0;0;1;1;1;1
YITQD36726;0;0;0;1;0;0
AKTSX19658;1;0;0;0;0;0
BWFSS91014;1;1;0;1;1;1
ZUEQE94459;1;0;0;0;0;1
TRMJS86761;0;0;0;0;0;0
MBMLB44804;1;0;1;1;1;0
IBNHG81555;0;0;0;0;0;0
RMRDB72073;1;0;1;1;1;0
SBKRY36062;0;0;1;1;1;0
QRLUP67412;1;1;1;1;0;1
VAPYH29694;1;1;0;0;0;1
MDKNV02075;0;1;1;1;1;1
RCUXW13842;1;0;0;0;0;0
CEFLT20823;0;0;0;0;0;0
EXGSF68543;1;1;1;0;0;0
HQITU92371;0;0;0;0;0;0
ZSMHQ51178;1;1;1;1;1;1
VWBID38895;1;1;0;1;1;1
CZFEI67285;0;0;0;0;1;0
NTUPK56399;0;1;0;0;0;0
SQIOB24806;0;0;0;0;0;0
YFUTL02376;1;1;0;1;1;1
EFSYY98421;1;1;1;1;1;0
VTYLJ75015;1;0;0;0;0;0
YLCMQ36851;0;0;1;1;1;1
TXSIU22333;0;1;1;0;1;0
WZEKY78512;0;0;0;1;1;0
YIZKA23784;1;1;1;1;1;1
REHUX60301;1;0;1;1;1;1
POOTN98212;0;0;0;0;0;0
TVXTA79053;0;1;0;0;1;1
MHRRS93758;0;0;0;0;0;1
IUTTT66252;0;1;1;1;0;0
BFOCC20551;1;1;1;1;1;1
SHQEH83824;0;0;0;1;0;0
ACFOG71293;0;1;0;0;0;0
RJMEO37271;0;0;0;0;1;0
GCQFH50027;1;1;0;0;1;0
IOQDC47029;0;0;0;0;0;0
BWFRT66502;1;1;1;1;1;1
XOZPB72479;0;1;1;0;1;1
QSXOD58957;0;0;0;0;0;0
MVTAZ83971;0;0;1;1;1;0
YYXWG84816;1;0;0;1;0;1
DBYSJ52712;0;0;0;1;0;0
QVTAT58445;1;1;1;0;0;0
QMXUN32593;1;1;1;1;1;0
ARGXZ86953;0;0;0;0;0;0
DXMRT37546;0;0;0;0;0;0
IGJOS73952;0;0;0;1;0;0
CNDSP51253;1;1;0;0;0;1
CKHON59773;0;0;1;1;0;0
ERCJH86702;1;1;1;1;1;1
ITVZJ68395;1;0;0;0;0;1
LWVVH77653;1;1;0;0;1;0
FPDAC66642;1;0;1;1;1;1
BZUWY03654;1;0;1;1;1;0
PZXZQ35182;0;0;0;0;1;0
VBZTA36387;1;1;0;1;1;1
IVGOK03081;1;0;1;0;0;1
BEUTG78766;0;0;0;0;0;0
RTHKF51539;0;0;0;0;1;0
DHNKM90525;1;1;0;0;0;0
BDNNC94943;1;0;1;1;0;0
GIQKQ14718;1;0;0;0;0;0
NREXC97953;0;1;1;1;1;1
TYBNO30433;0;0;0;1;0;1
CZMPC48009;1;1;0;1;1;0
FQPRV71001;0;1;0;1;0;1
QIUNR83386;0;1;1;0;0;1
NKQBO65162;0;1;1;1;1;1
UDFZR12263;1;0;0;0;0;0
LLAZX80982;0;0;0;1;1;0
UPDGF86636;1;1;0;0;1;0
WUKSB95728;0;0;0;0;0;1
JBPSG36354;1;0;0;1;0;0
YIFGE19568;1;0;1;1;1;0
DWLJU22359;0;0;0;1;1;0
GRDWQ88833;0;1;0;0;0;1
NEAVX03808;1;0;1;1;1;0
ZNFSJ55529;0;0;0;0;0;0
CQJTA54587;0;1;0;1;1;1
NVXLZ31968;0;0;0;0;1;0
CCBKV70055;1;0;0;1;0;0
SSBJK73593;1;1;0;0;1;1
ISUZQ37993;0;0;0;0;0;0
YLPRD56515;1;0;0;0;1;0
ADRLB44327;0;0;0;0;0;0
JFCMK67787;0;1;0;1;1;0
IJEJK70296;0;1;0;1;0;1
ATFAS80332;0;0;1;0;1;0
ZVRHG99213;0;0;1;0;0;0
SFMUH37019;0;1;0;1;1;0
ZQPXH09434;0;0;1;1;1;0
QPZPO49375;0;0;1;1;1;0
WWYJV73592;1;1;1;1;1;1
WQDSG35241;0;0;1;1;1;0
MPKCA20007;1;1;1;1;1;0
DIOQZ18669;1;1;1;1;1;1
SOYZL53823;0;0;0;1;1;0
UXTJO06661;0;0;1;0;1;0
QPEFS76933;0;0;0;0;0;0
WHMYA62114;1;0;0;0;1;1
FDLAY07236;1;0;1;1;1;1
JQGJG36408;0;0;0;0;0;0
CORPM79792;1;0;0;0;1;0
GEADV43934;1;1;1;1;1;1
MYGKD65868;0;1;0;1;1;1
BSUXY62301;0;0;1;1;0;0
XCQRH76258;0;0;0;0;0;0
HPSBG16998;0;0;0;0;1;1
CUOCY12918;1;0;1;1;1;1
FECYN72345;0;0;1;1;1;0
OXYBR67192;0;0;1;0;1;0
VONJD89926;1;1;0;0;0;0
CZQZZ91405;1;1;0;1;1;1
CAKJW71294;0;0;1;0;0;0
RTHJQ34533;0;0;0;0;0;0
HUYVI26729;0;0;0;1;1;0
OJKQU47496;0;0;0;0;0;0
LECYP78529;1;1;0;1;0;0
NBPZG23259;0;1;0;0;0;0
MDLZW68986;1;0;0;0;0;1
GKVZY70495;1;1;0;1;1;1
DDOOR62967;1;0;0;0;1;0
UUBNU68978;1;0;0;0;1;1
UKJWL40614;0;0;0;0;0;0
VYYWG78902;0;0;0;0;1;0
ZISZV32824;1;0;1;1;1;1
SQEIZ52751;0;0;0;1;0;0
YLDSU40886;0;0;1;1;1;1
AAPKX32111;0;0;0;1;1;1
WEIJX74261;0;1;0;0;0;0
HHAPI05044;0;0;1;1;0;0
OWWYO42746;1;0;0;0;0;0
TVIUK17317;1;0;0;1;0;1
WHYHV85938;0;0;0;1;0;0
OWBPG76361;1;0;0;0;0;0
MQSSU15859;0;0;0;0;0;1
KFNHS61789;0;1;0;0;0;0
VHDTA95378;0;1;0;0;0;0
BZLNZ92253;1;1;1;1;1;0
QDCKA72729;1;0;0;1;1;0
NAXED41383;1;0;0;0;0;0
RZFON14539;0;1;0;0;0;0
AOROI87929;0;1;0;1;0;1
FIMPT50566;1;1;0;1;1;1
ZDXHY55724;1;0;0;1;0;0
XIRTR79947;0;0;1;1;0;1
EXCET52281;0;0;0;1;0;0
SASML11701;1;0;1;0;0;0
CBKXO81657;1;0;1;1;1;0
PXHFC79315;0;0;1;1;0;1
ZDFXI75296;1;0;0;1;0;0
KUTAJ46801;0;1;0;0;0;0
DQQVB16297;0;1;0;0;0;0
VEXDG79641;0;1;0;0;0;0
NAXZN96005;1;0;0;1;1;0
TAFJD74928;1;1;1;0;0;0
RLLXC30506;1;1;1;0;1;1
DCXLH05504;1;0;0;1;1;1
UMKOW51569;1;0;0;0;0;0
RMTLL45268;1;1;0;1;0;1
MWVIX99855;0;0;0;0;0;0
CMAZQ58828;1;0;0;0;0;1
LVYGI44727;0;1;1;0;1;1
YMXVQ75111;0;0;0;1;1;0
DDZOS97479;0;0;1;0;0;0
GDWGV98015;1;0;1;1;1;0
JSYOA77107;1;0;0;1;0;1
JJVZK54787;1;1;0;0;0;0
QHFBK98289;0;1;0;0;0;0
NDTOU53779;1;1;1;1;1;1
NVRIC70165;0;1;1;1;0;0
HMARX16424;1;1;1;1;1;1
IWXYM58111;0;0;1;1;1;0
EZJZE04117;0;0;0;0;1;0
KSATR67725;0;1;0;0;0;0
DMRVL82071;1;1;1;1;1;1
WZWJM32234;0;0;0;1;0;0
JJPQT63572;0;0;0;0;1;0
YBYNP61684;1;0;1;1;1;1
UDZFY80595;1;0;1;1;1;0
PAPRP08694;0;0;1;0;1;0
OXZSY14823;0;1;0;1;1;0
WLYXL51757;1;0;0;0;0;0
JMTTN94892;1;1;1;1;1;1
LTQRJ48271;1;1;0;1;1;1
DTIVD33634;0;1;1;1;1;0
XGZCY31998;0;0;0;0;0;0
OYIFC42986;0;0;1;1;1;1
FGRHH69949;1;0;1;1;1;1
JIBFC24048;0;1;1;1;1;1
DRTRF72339;1;0;1;1;1;0
CIDCF48541;0;0;1;0;0;0
GZDEL51156;1;1;1;1;1;1
DQLUS39821;1;1;0;0;0;0
BQEZT23382;0;1;0;0;0;0
LMWTJ87782;0;1;0;0;0;0
WGMRW92988;1;1;1;1;1;1
JFBHQ99741;1;0;0;1;1;1
HRBLJ71011;1;1;1;1;1;1
HYCIN99785;1;0;0;0;1;0
AUDBS31442;0;0;0;0;0;1
UXCRM78605;1;1;1;0;1;1
PYKOF79933;0;1;0;0;0;0
AALSR66169;0;1;1;1;1;0
SAHUZ95556;1;1;0;0;0;0
EOHDH16121;0;0;0;0;0;0
MJHIC29594;0;0;0;0;1;0
IFMYD01369;1;0;1;1;1;1
MMQTO93981;1;0;0;0;0;0
HOEDG87079;1;0;1;1;1;1
SOORI23913;0;1;0;0;0;0
FWEYA70472;1;0;0;1;1;1
ESMYF76159;0;0;0;1;1;0
FLVCG95656;1;1;0;1;0;0
BIXDE04804;0;0;1;1;1;0
OBVDG89929;0;0;1;1;0;0
RZCBJ63392;1;0;1;1;1;1
UXAFY17923;1;0;1;0;1;0
KVCNC96443;0;0;1;0;1;0
KGETH14925;1;1;1;1;0;1
YJZZE33474;1;0;1;1;1;0
ONULR62602;0;0;0;1;1;0
RJKLU61201;0;1;1;1;1;1
GFNTW00192;1;1;1;0;0;1
OAMXR02012;1;1;1;1;1;1
ULYRW63456;1;0;0;1;0;0
LYASK22127;1;0;1;1;0;0
OJSXI77743;1;0;1;1;1;0
JITSM91729;0;0;0;1;1;0
XYIRR53645;0;0;0;1;1;0
ZGUZJ75039;0;0;0;0;1;0
MFYNG63946;1;0;1;1;1;0
PKTRR64391;1;1;1;0;1;1
QHJNM41994;1;0;0;1;1;1
NXQZR76228;0;0;0;0;0;1
GFGCZ84047;0;0;1;0;1;0
XXAYG70893;0;0;1;0;1;0
CNLUQ53271;1;1;1;0;1;0
RZLNV81072;1;0;1;1;1;0
NMNQJ11436;0;0;0;1;0;0
FVFWF08804;1;1;0;0;0;0
YZADT30304;0;0;0;0;0;0
TAIRZ24023;1;0;1;0;0;0
HJJRW90604;1;0;1;1;1;0
KJCRD28327;0;0;1;1;1;1
YMCJC03762;0;0;0;0;1;1
ENTOF10606;1;1;1;1;0;1
RGMZT99792;1;0;0;1;1;0
TWMYB69506;1;0;0;0;0;1
MOGPM04401;1;0;1;1;1;0
WKXMW20274;1;0;1;1;1;1
TRPLW47591;0;0;0;0;0;0
LIANB61039;0;0;1;1;1;0
SBUIH50138;1;1;0;1;1;1
HKVVB99442;1;0;0;1;1;0
BKJKN22779;1;0;1;1;1;0
EZLOU80108;1;0;0;0;0;0
SNFUS63488;1;1;1;1;0;1
JTVOV37141;0;1;0;0;0;0
OTUKY19372;0;1;1;0;1;1
HHLMR39574;0;1;0;1;0;0
BJUMM84361;0;0;0;0;1;0
BRLOM23971;0;0;0;0;1;0
YNWVR52711;1;1;1;1;1;1
GKYPY17547;0;0;0;1;1;0
EIDHV32625;0;1;1;1;1;1
NSVDG27707;0;0;1;0;0;0
RJYNF80635;0;1;0;1;1;0
KYLGQ11103;1;1;1;1;1;0
HKSOW82651;1;1;1;1;0;1
BKYAV31383;1;0;0;0;1;0
YZEJW93912;0;0;0;1;1;0
ROART49294;0;1;0;0;0;0
YRJZP68602;0;0;0;0;0;0
ANTDP23029;1;1;1;1;1;1
HGFWY93239;0;1;0;1;1;1
PSIHR72082;0;0;1;1;1;1
CSSTH34133;0;0;1;0;0;0
UOCOJ00153;0;1;0;0;0;0
VVEJY59986;0;0;0;0;0;1
UQGNP27097;0;1;0;0;0;0
WUOAH11391;0;0;1;1;1;1
EQDGL82216;1;1;1;0;0;0
MGXOG39567;0;0;0;1;0;0
ECVII11629;1;0;1;1;1;1
NRNAU97748;1;0;1;1;1;1
CILSZ86348;1;0;0;1;1;1
VESGY44727;1;1;1;1;0;0
KCJGT02543;1;1;1;1;0;1
VSJQO61423;0;0;0;0;0;0
BQJOH56987;0;0;0;1;1;0
YEEHE45212;0;0;0;0;1;1
IWWBA27255;0;1;1;0;0;1
EOPEX03884;0;1;0;0;0;0
CMAWK56865;0;0;1;0;0;1
ZCBHE19299;0;1;1;0;0;1
TMEID80414;1;1;1;1;1;0
TSBZE97697;1;1;0;0;0;1
HLKEA79457;0;1;1;0;0;1
IEBAU20881;1;1;1;1;1;1
DOGUM06572;0;1;0;0;0;1
UIYPG91379;0;1;1;1;1;1
SIJJF76491;1;1;1;1;0;1
ETBRJ50953;1;1;0;0;0;1
QQUSO28009;0;0;0;1;1;1
MWCZK58278;1;0;0;0;1;1
LPITE03842;1;1;1;1;1;0
WUXZU85653;1;1;0;0;0;1
LAXOG77394;0;0;1;1;0;0
IYKUE38424;1;0;0;0;0;1
SDKOL03486;0;0;1;1;1;1
OZITF21928;0;1;0;1;0;1
MKZVY08672;0;1;0;0;0;0
CCWMC49839;0;0;0;0;0;0
MCAKO63699;1;1;1;1;1;1
VOWAV15189;1;1;0;1;1;0
WBBKL49488;0;0;0;0;0;0
TXQJH70413;0;0;1;1;0;0
WUPTB08129;0;0;0;0;0;0
PCKNB53762;1;0;1;1;1;0
OCGAB01375;1;0;0;0;0;0
WZICQ84003;1;1;0;0;0;0
WJOYD34228;0;1;0;0;0;1
TJXGK57624;1;1;1;1;1;0
RQSBJ87202;0;0;0;0;0;0
XRWWI45221;0;1;0;1;1;1
RFGFI07019;0;0;0;1;1;0
DFRJA99098;0;1;1;1;0;1
BMNZE34136;0;0;0;0;0;0
COGMW36578;1;1;1;1;1;0
RLPWL88235;1;1;1;1;1;0
GAGIO88685;0;1;1;0;0;0
QXEEQ98512;1;0;1;1;1;0
YBPXG76096;0;1;1;1;1;1
UCIIQ51801;0;1;0;1;0;0
DOWLE30844;1;1;1;1;1;1
RKSZG81983;1;0;0;1;1;1
FHDBO66143;1;0;1;1;1;1
GZWIY49586;0;0;1;0;0;0
VVHQL43733;0;0;0;0;0;0
SUYVZ58394;0;0;0;0;0;1
SFCQY94812;0;0;1;0;1;0
DEQCP53767;0;0;0;0;0;0
OEQNH58724;0;1;1;1;0;0
KIUTL74093;0;0;0;0;0;0
ORAEL77796;0;1;1;1;0;1
HJGAR08878;0;0;0;0;0;0
CERTZ38867;1;0;1;1;1;1
TVMGM55012;0;0;0;1;0;0
LOIST80962;0;0;0;1;0;0
WAJAA19046;1;1;1;0;0;0
PHGOX26129;1;0;1;0;1;1
OYMQY85636;1;0;1;1;0;0
HIRAQ84555;0;0;0;0;0;0
UVSZU80172;1;0;0;0;0;0
JRTUA28349;0;1;1;1;1;1
MSDMF85434;0;1;1;1;1;0
APLBT93999;1;0;0;0;0;0
BFTIW21154;0;0;0;0;0;0
GGUXS29748;1;0;0;0;1;0
WWLTF62111;0;1;1;1;1;0
BEZQB75261;0;0;0;1;1;0
IRIBM46601;0;1;1;0;1;0
DGUBX14226;0;0;0;0;0;1
WZRSD08996;0;1;0;1;1;1
DPQHL83142;0;1;1;1;0;1
GZPHF36488;0;0;1;0;0;1
KJLTS68476;0;0;0;1;1;1
EIVKO73182;0;0;0;0;1;0
NYQQI31373;1;1;0;1;0;0
SRSZE93656;0;0;0;0;0;0
GZYZC28766;0;0;0;1;0;0
CZAKF19369;1;0;0;1;1;0
YBWAB37391;0;1;1;0;0;0
SILRA32964;1;0;0;0;0;0
YHIYU86528;0;0;0;0;0;1
SZZKH63862;1;0;1;1;1;1
AXYIK90769;0;0;1;1;1;1
FSIXX32787;0;0;0;0;0;0
WHTEF64081;1;1;1;1;1;1
IGALN60322;0;0;0;0;0;0
AOSIH06849;0;1;0;1;1;0
PSMKW59826;1;1;1;1;1;1
NWRTR74508;0;0;1;1;1;0
